Point #0: x=7180.2802734375, y=-15971.3759765625, z=293.5487976074219, yaw=-161.7006378173828
Point #2316: x=3741.77734375, y=1057.53515625, z=58.632904052734375, yaw=-90.27981567382812
Point #2317: x=3741.77734375, y=1057.5352783203125, z=58.632904052734375, yaw=-90.27985382080078
Point #2318: x=4121.56005859375, y=1071.24169921875, z=56.33460235595703, yaw=-176.31314086914062
Point #2319: x=-7889.3330078125, y=746.6887817382812, z=158.33827209472656, yaw=-127.12297058105469
Point #2320: x=4114.15869140625, y=1081.7884521484375, z=56.0947151184082, yaw=-92.61632537841797
Point #2321: x=-7022.91796875, y=-4132.927734375, z=212.42445373535156, yaw=33.18703079223633
Point #2322: x=-6489.54736328125, y=-3625.5830078125, z=197.40554809570312, yaw=73.0561752319336
Point #2323: x=-1572.66259765625, y=-10208.9443359375, z=277.6838073730469, yaw=166.8970947265625
Point #2324: x=4114.15869140625, y=1081.7884521484375, z=56.0947151184082, yaw=-92.61632537841797
Point #2325: x=-1421.9251708984375, y=-10775.4033203125, z=285.7999572753906, yaw=85.38630676269531
Point #2326: x=4121.560546875, y=1071.24169921875, z=56.33460235595703, yaw=-176.3131103515625
Point #2327: x=4110.0380859375, y=1063.099609375, z=56.334598541259766, yaw=88.29512786865234
Point #2328: x=4452.15283203125, y=1092.544189453125, z=57.81867599487305, yaw=-176.31314086914062
Point #2329: x=4432.12841796875, y=1094.760986328125, z=57.84702682495117, yaw=3.686866283416748
Point #2330: x=6929.06689453125, y=-1153.6419677734375, z=53.582176208496094, yaw=21.284725189208984
Point #2331: x=4432.12841796875, y=1094.760986328125, z=57.84702682495117, yaw=3.686866283416748
Point #2332: x=4452.1533203125, y=1092.5440673828125, z=57.81867599487305, yaw=-176.3131103515625
Point #2333: x=-1417.369384765625, y=-10758.0546875, z=285.638671875, yaw=-92.31388092041016
Point #2334: x=8391.33984375, y=-2495.184814453125, z=55.87073516845703, yaw=116.95256042480469
Point #2335: x=4444.771484375, y=1103.3765869140625, z=57.42376708984375, yaw=-95.13255310058594
Point #2336: x=4439.51025390625, y=1083.928466796875, z=58.11869430541992, yaw=84.86740112304688
Point #2337: x=4735.22802734375, y=1057.9114990234375, z=55.71531295776367, yaw=-11.597140312194824
Point #2338: x=4752.5, y=1050.794189453125, z=55.88992691040039, yaw=168.4028778076172
Point #2339: x=4748.0263671875, y=1062.531494140625, z=55.92884826660156, yaw=-104.68756103515625
Point #2340: x=6187.88232421875, y=-1265.102294921875, z=50.1717414855957, yaw=-76.77586364746094
Point #2341: x=-6958.697265625, y=814.9607543945312, z=124.31051635742188, yaw=-75.85673522949219
Point #2342: x=4748.0263671875, y=1062.531494140625, z=55.92884826660156, yaw=-104.68756103515625
Point #2343: x=5184.02001953125, y=-8639.896484375, z=113.9656982421875, yaw=131.6398162841797
Point #2344: x=-1814.181640625, y=-10145.3857421875, z=275.4757080078125, yaw=-12.804738998413086
Point #2345: x=5095.2626953125, y=980.4529418945312, z=49.64540481567383, yaw=168.40284729003906
Point #2346: x=6187.080078125, y=-1277.62060546875, z=50.07404708862305, yaw=101.84375
Point #2347: x=5075.71728515625, y=988.0369262695312, z=49.74304962158203, yaw=-11.59714126586914
Point #2348: x=5079.84814453125, y=975.3073120117188, z=49.54292297363281, yaw=66.52432250976562
Point #2349: x=6960.8994140625, y=-2849.431884765625, z=61.05176544189453, yaw=-5.606878280639648
Point #2350: x=5075.71728515625, y=988.0369262695312, z=49.74304962158203, yaw=-11.59714126586914
Point #2351: x=5095.26220703125, y=980.4529418945312, z=49.64540481567383, yaw=168.4028778076172
Point #2352: x=5095.26220703125, y=980.4529418945312, z=49.64540481567383, yaw=168.4028778076172
Point #2353: x=5091.044921875, y=992.9740600585938, z=49.75150680541992, yaw=-111.57296752929688
Point #2354: x=-1643.8555908203125, y=-10488.9482421875, z=280.426513671875, yaw=-9.646507263183594
Point #2355: x=6340.57861328125, y=-707.7618408203125, z=47.16791915893555, yaw=83.67710876464844
Point #2356: x=7738.40478515625, y=-2133.31640625, z=56.70271682739258, yaw=7.2920732498168945
Point #2357: x=6353.06298828125, y=-702.54296875, z=46.880882263183594, yaw=160.0126953125
Point #2358: x=6345.97998046875, y=-690.7913208007812, z=46.7862548828125, yaw=-96.32292175292969
Point #2359: x=7256.98095703125, y=-2295.470947265625, z=55.13829040527344, yaw=115.5196533203125
Point #2360: x=5879.6123046875, y=-5237.73681640625, z=87.24243927001953, yaw=-18.543039321899414
Point #2361: x=5882.8056640625, y=-5247.38720703125, z=87.46177673339844, yaw=81.35427856445312
Point #2362: x=-588.4896850585938, y=2313.8662109375, z=92.78729248046875, yaw=-129.1858367919922
Point #2363: x=5882.8046875, y=-5247.38671875, z=87.46177673339844, yaw=81.35427856445312
Point #2364: x=5888.20947265625, y=-5235.12646484375, z=86.89730072021484, yaw=-98.64571380615234
Point #2365: x=7454.49365234375, y=-2614.05419921875, z=55.60832977294922, yaw=-53.03361892700195
Point #2366: x=8266.8876953125, y=-3397.3154296875, z=52.45831298828125, yaw=-89.25922393798828
Point #2367: x=8270.1748046875, y=-3415.9658203125, z=52.97032928466797, yaw=154.0323944091797
Point #2368: x=7461.921875, y=-2629.744873046875, z=55.6141357421875, yaw=126.96637725830078
Point #2369: x=-1724.546630859375, y=-9761.1923828125, z=269.54998779296875, yaw=1.8720704317092896
Point #2370: x=7461.921875, y=-2629.74462890625, z=55.6141357421875, yaw=126.96637725830078
Point #2371: x=8179.60302734375, y=-2762.70361328125, z=53.96476364135742, yaw=-148.9384765625
Point #2372: x=8179.603515625, y=-2762.703369140625, z=53.96476364135742, yaw=-148.9384765625
Point #2373: x=8179.60302734375, y=-2762.70361328125, z=53.96476364135742, yaw=-148.93844604492188
Point #2374: x=7415.0185546875, y=-1569.0982666015625, z=51.47483825683594, yaw=22.038312911987305
Point #2375: x=7421.33935546875, y=-1557.732177734375, z=51.48118209838867, yaw=-60.03047561645508
Point #2376: x=8174.63427734375, y=-2774.30810546875, z=54.50996017456055, yaw=124.56757354736328
Point #2377: x=-252.39498901367188, y=-4058.154296875, z=175.066650390625, yaw=38.13615036010742
Point #2378: x=8332.330078125, y=-2668.16796875, z=55.77342224121094, yaw=-60.6358757019043
Point #2379: x=7434.4384765625, y=-1565.048583984375, z=51.60348892211914, yaw=-158.05958557128906
Point #2380: x=8326.6025390625, y=-2679.128662109375, z=55.51237106323242, yaw=28.37705421447754
Point #2381: x=8326.6025390625, y=-2679.128662109375, z=55.51237106323242, yaw=28.37701416015625
Point #2382: x=7182.5947265625, y=-589.5316162109375, z=43.0262336730957, yaw=-154.97451782226562
Point #2383: x=-4723.9931640625, y=-4679.77392578125, z=209.33868408203125, yaw=-121.91045379638672
Point #2384: x=10873.607421875, y=-11994.17578125, z=122.3403091430664, yaw=80.49024963378906
Point #2385: x=-4723.9931640625, y=-4679.77392578125, z=209.33868408203125, yaw=-121.91045379638672
Point #2386: x=-4733.5166015625, y=-4679.79638671875, z=209.8546600341797, yaw=-26.0228271484375
Point #2387: x=9356.099609375, y=-3772.72314453125, z=56.01863098144531, yaw=37.83864974975586
Point #2388: x=5155.6650390625, y=1179.675048828125, z=45.132625579833984, yaw=61.4744873046875
Point #2389: x=295.9502868652344, y=-5312.04541015625, z=191.61630249023438, yaw=-126.95528411865234
Point #2390: x=5155.6650390625, y=1179.6751708984375, z=45.132625579833984, yaw=61.47444534301758
Point #2391: x=5167.08935546875, y=1194.68115234375, z=45.27942657470703, yaw=-111.9248046875
Point #2392: x=7119.2685546875, y=-182.62448120117188, z=42.536766052246094, yaw=25.1282958984375
Point #2393: x=5153.13623046875, y=1192.5753173828125, z=45.19632339477539, yaw=-19.448097229003906
Point #2394: x=5169.58349609375, y=1182.6798095703125, z=45.29996871948242, yaw=158.38917541503906
Point #2395: x=6371.72802734375, y=-940.0336303710938, z=47.58599853515625, yaw=-161.7898712158203
Point #2396: x=6371.7275390625, y=-940.0336303710938, z=47.58599853515625, yaw=-161.7898712158203
Point #2397: x=10869.9375, y=-11986.0107421875, z=122.2551040649414, yaw=-2.1629793643951416
Point #2398: x=10869.9375, y=-11986.0107421875, z=122.2551040649414, yaw=-2.1629793643951416
Point #2399: x=-2000.03369140625, y=-10924.48828125, z=289.9735412597656, yaw=76.08387756347656
Point #2400: x=-2004.1285400390625, y=-10912.9130859375, z=289.14141845703125, yaw=-13.868391990661621
Point #2401: x=-2000.03369140625, y=-10924.48828125, z=289.9735412597656, yaw=76.08387756347656
Point #2402: x=-2000.03369140625, y=-10924.48828125, z=289.9735412597656, yaw=76.08387756347656
Point #2403: x=-1988.29150390625, y=-10920.3857421875, z=290.14776611328125, yaw=166.86529541015625
Point #2404: x=3773.553955078125, y=1538.9293212890625, z=61.477420806884766, yaw=-177.58950805664062
Point #2405: x=3756.334716796875, y=1541.7076416015625, z=61.7936897277832, yaw=2.410492181777954
Point #2406: x=3773.553955078125, y=1538.9293212890625, z=61.477420806884766, yaw=-177.58950805664062
Point #2407: x=3763.503662109375, y=1531.067138671875, z=62.113895416259766, yaw=86.60640716552734
Point #2408: x=3756.334716796875, y=1541.7076416015625, z=61.7936897277832, yaw=2.410492181777954
Point #2409: x=7089.01904296875, y=-2377.224853515625, z=58.47406768798828, yaw=-66.00183868408203
Point #2410: x=-1715.8973388671875, y=-10922.4013671875, z=288.6929626464844, yaw=-100.79905700683594
Point #2411: x=-1709.8433837890625, y=-10933.8994140625, z=288.8324279785156, yaw=176.8247528076172
Point #2412: x=-1723.08251953125, y=-10941.390625, z=288.7420654296875, yaw=79.2009506225586
Point #2413: x=7142.6787109375, y=-1059.2193603515625, z=49.73229217529297, yaw=-157.6014862060547
Point #2414: x=-1715.8970947265625, y=-10922.40234375, z=288.6929626464844, yaw=-100.79905700683594
Point #2415: x=-1729.6463623046875, y=-10929.876953125, z=288.5911865234375, yaw=-0.46658390760421753
Point #2416: x=-1715.8970947265625, y=-10922.40234375, z=288.6929626464844, yaw=-100.79905700683594
Point #2417: x=9131.1416015625, y=-3478.18896484375, z=55.62082290649414, yaw=-51.413475036621094
Point #2418: x=-1723.08251953125, y=-10941.390625, z=288.7420654296875, yaw=79.2009506225586
Point #2419: x=-1729.6463623046875, y=-10929.876953125, z=288.5911865234375, yaw=-0.46658390760421753
Point #2420: x=-1709.8433837890625, y=-10933.8994140625, z=288.8324279785156, yaw=176.82469177246094
Point #2421: x=6889.99755859375, y=-2622.6318359375, z=59.72534942626953, yaw=114.58385467529297
Point #2422: x=-1643.8555908203125, y=-10488.9482421875, z=280.426513671875, yaw=-9.646507263183594
Point #2423: x=6929.06689453125, y=-1153.6419677734375, z=53.582176208496094, yaw=21.28472900390625
Point #2424: x=-1638.9505615234375, y=-10500.31640625, z=280.5205993652344, yaw=79.20093536376953
Point #2425: x=-1626.9176025390625, y=-10495.0595703125, z=280.4859619140625, yaw=172.377685546875
Point #2426: x=-1632.2054443359375, y=-10483.6337890625, z=280.4756164550781, yaw=-100.7990493774414
Point #2427: x=6977.89404296875, y=-2854.6171875, z=60.44723129272461, yaw=174.3931121826172
Point #2428: x=6977.89404296875, y=-2854.6171875, z=60.44723129272461, yaw=174.3931121826172
Point #2429: x=-1828.99951171875, y=-11875.7705078125, z=307.3723449707031, yaw=-3.8054401874542236
Point #2430: x=6960.8994140625, y=-2849.431396484375, z=61.05176544189453, yaw=-5.60689115524292
Point #2431: x=5503.19091796875, y=-10544.3857421875, z=145.66285705566406, yaw=98.47748565673828
Point #2432: x=-1486.4361572265625, y=-8308.1201171875, z=187.9652862548828, yaw=136.28805541992188
Point #2433: x=-1484.1868896484375, y=-8299.5, z=187.60800170898438, yaw=-133.25074768066406
Point #2434: x=7182.595703125, y=-589.5316162109375, z=43.0262336730957, yaw=-154.97451782226562
Point #2435: x=5410.96240234375, y=1153.3616943359375, z=44.62156677246094, yaw=33.440860748291016
Point #2436: x=7170.48779296875, y=-582.9553833007812, z=42.87811279296875, yaw=-60.37820053100586
Point #2437: x=7164.43115234375, y=-594.140625, z=42.89631271362305, yaw=25.001720428466797
Point #2438: x=7176.55419921875, y=-600.7059326171875, z=43.08514404296875, yaw=119.62179565429688
Point #2439: x=7164.43115234375, y=-594.140625, z=42.89631271362305, yaw=25.001720428466797
Point #2440: x=7176.55419921875, y=-600.7059326171875, z=43.08514404296875, yaw=119.62179565429688
Point #2441: x=7164.43115234375, y=-594.140625, z=42.89631271362305, yaw=25.001684188842773
Point #2442: x=6600.7900390625, y=-134.7512969970703, z=45.901634216308594, yaw=-60.03047561645508
Point #2443: x=-877.4193725585938, y=-5227.75634765625, z=190.26222229003906, yaw=166.2957763671875
Point #2444: x=-180.87521362304688, y=-3570.614990234375, z=162.9271697998047, yaw=124.55286407470703
Point #2445: x=7167.68115234375, y=-15971.857421875, z=293.9667663574219, yaw=18.29936408996582
Point #2446: x=6606.3154296875, y=-151.3408966064453, z=45.429832458496094, yaw=119.9695053100586
Point #2447: x=6595.32861328125, y=-145.84461975097656, z=45.413841247558594, yaw=30.265966415405273
Point #2448: x=6611.8203125, y=-140.22312927246094, z=45.77116012573242, yaw=-150.38392639160156
Point #2449: x=7489.11865234375, y=-2227.302734375, z=54.1424446105957, yaw=15.679861068725586
Point #2450: x=6595.32861328125, y=-145.84461975097656, z=45.413841247558594, yaw=30.265966415405273
Point #2451: x=-9.672404289245605, y=2029.574951171875, z=96.96356964111328, yaw=-24.2303466796875
Point #2452: x=-9.441164016723633, y=2020.6004638671875, z=96.68643188476562, yaw=56.41689682006836
Point #2453: x=0.8807910680770874, y=2020.9874267578125, z=96.48661804199219, yaw=155.76966857910156
Point #2454: x=-1802.3690185546875, y=-10141.27734375, z=275.35791015625, yaw=-103.9161148071289
Point #2455: x=-1798.2664794921875, y=-10152.853515625, z=275.5537109375, yaw=165.94654846191406
Point #2456: x=-1814.1815185546875, y=-10145.3857421875, z=275.4757080078125, yaw=-12.804722785949707
Point #2457: x=2261.507080078125, y=-1420.046875, z=88.06254577636719, yaw=160.27432250976562
Point #2458: x=-1802.3690185546875, y=-10141.2783203125, z=275.35791015625, yaw=-103.9161148071289
Point #2459: x=-6952.4765625, y=808.7545776367188, z=124.38453674316406, yaw=-160.18235778808594
Point #2460: x=-6958.697265625, y=814.9607543945312, z=124.31051635742188, yaw=-75.85673522949219
Point #2461: x=-6965.12158203125, y=808.2882080078125, z=124.39632415771484, yaw=15.839115142822266
Point #2462: x=-6965.12158203125, y=808.2882080078125, z=124.39632415771484, yaw=15.839115142822266
Point #2463: x=-6958.697265625, y=814.9623413085938, z=124.31051635742188, yaw=-75.8569107055664
Point #2464: x=7665.0537109375, y=-1456.414794921875, z=48.19342041015625, yaw=-60.52923583984375
Point #2465: x=7670.4306640625, y=-1473.043701171875, z=48.48193359375, yaw=119.47074127197266
Point #2466: x=-1303.55908203125, y=-7280.02978515625, z=224.5662078857422, yaw=-98.61041259765625
Point #2467: x=7658.73095703125, y=-1467.688232421875, z=48.61356735229492, yaw=22.659942626953125
Point #2468: x=-6482.35400390625, y=-3613.9794921875, z=197.27975463867188, yaw=-106.94381713867188
Point #2469: x=19.44729995727539, y=-3814.862060546875, z=169.09461975097656, yaw=39.99111557006836
Point #2470: x=7244.5166015625, y=-2286.8369140625, z=55.32347106933594, yaw=18.840429306030273
Point #2471: x=31.67831802368164, y=-3817.494873046875, z=169.252685546875, yaw=133.15164184570312
Point #2472: x=9359.623046875, y=-3764.539794921875, z=56.0396614074707, yaw=-51.41348648071289
Point #2473: x=22.586660385131836, y=-3802.679931640625, z=168.80364990234375, yaw=-46.84835433959961
Point #2474: x=2890.57373046875, y=2078.522705078125, z=69.308349609375, yaw=-81.61656188964844
Point #2475: x=2883.44873046875, y=2072.81494140625, z=69.34303283691406, yaw=10.397950172424316
Point #2476: x=2896.096435546875, y=2071.577392578125, z=69.27238464355469, yaw=-169.60205078125
Point #2477: x=2896.09716796875, y=2071.57763671875, z=69.27238464355469, yaw=-169.60205078125
Point #2478: x=282.1983642578125, y=-5310.5791015625, z=191.8042755126953, yaw=-27.860368728637695
Point #2479: x=-6687.35400390625, y=2203.522216796875, z=112.59892272949219, yaw=166.03155517578125
Point #2480: x=-6696.3671875, y=2201.413330078125, z=112.61483001708984, yaw=73.27579498291016
Point #2481: x=-6687.35498046875, y=2203.522216796875, z=112.59892272949219, yaw=166.03155517578125
Point #2482: x=-6689.48681640625, y=2212.149169921875, z=112.6112060546875, yaw=-106.72418975830078
Point #2483: x=-1490.7298583984375, y=-10977.7255859375, z=289.33892822265625, yaw=57.05023193359375
Point #2484: x=-1492.4193115234375, y=-10964.609375, z=289.2600402832031, yaw=-22.71156883239746
Point #2485: x=8630.595703125, y=-3429.43798828125, z=56.46266174316406, yaw=-158.3136749267578
Point #2486: x=-1421.9251708984375, y=-10775.4033203125, z=285.7999572753906, yaw=85.38629913330078
Point #2487: x=8612.7255859375, y=-3432.397216796875, z=56.12611770629883, yaw=19.396215438842773
Point #2488: x=-1429.10400390625, y=-10764.224609375, z=285.3879089355469, yaw=-12.778730392456055
Point #2489: x=-1417.369384765625, y=-10758.0537109375, z=285.638671875, yaw=-92.3138427734375
Point #2490: x=-2269.7666015625, y=-10850.935546875, z=281.7501220703125, yaw=166.13162231445312
Point #2491: x=-1410.3004150390625, y=-10263.70703125, z=280.98187255859375, yaw=84.86641693115234
Point #2492: x=-2134.6416015625, y=-10417.12109375, z=274.20452880859375, yaw=-101.89935302734375
Point #2493: x=-1410.3004150390625, y=-10263.70703125, z=280.98187255859375, yaw=84.86644744873047
Point #2494: x=-1417.825927734375, y=-10252.0966796875, z=280.31787109375, yaw=-17.33902931213379
Point #2495: x=-1504.7423095703125, y=-9929.82421875, z=275.42022705078125, yaw=-56.64288330078125
Point #2496: x=-1498.08642578125, y=-9946.8857421875, z=275.2157287597656, yaw=121.29705047607422
Point #2497: x=-1511.5806884765625, y=-9943.646484375, z=275.6296691894531, yaw=48.84541320800781
Point #2498: x=-1498.0865478515625, y=-9946.8857421875, z=275.2157287597656, yaw=121.29707336425781
Point #2499: x=2952.567626953125, y=27.280590057373047, z=71.13407897949219, yaw=-17.768903732299805
Point #2500: x=-1504.7423095703125, y=-9929.8251953125, z=275.42022705078125, yaw=-56.64282989501953
Point #2501: x=6198.18994140625, y=82.20099639892578, z=41.10078048706055, yaw=76.17176055908203
Point #2502: x=-1724.546875, y=-9761.1923828125, z=269.54998779296875, yaw=1.8720704317092896
Point #2503: x=-1706.2568359375, y=-9765.212890625, z=269.5947570800781, yaw=174.83657836914062
Point #2504: x=4141.99462890625, y=1565.4896240234375, z=55.55799865722656, yaw=-90.67943572998047
Point #2505: x=-1717.6185302734375, y=-9772.93359375, z=269.8456115722656, yaw=77.18778228759766
Point #2506: x=6766.66162109375, y=-1854.77685546875, z=54.92662811279297, yaw=-156.11199951171875
Point #2507: x=-1706.2572021484375, y=-9765.212890625, z=269.5947570800781, yaw=174.8367462158203
Point #2508: x=7633.0244140625, y=-2919.223388671875, z=64.32518768310547, yaw=-91.07936096191406
Point #2509: x=4429.02587890625, y=840.2662963867188, z=58.534690856933594, yaw=-176.04029846191406
Point #2510: x=-1717.6185302734375, y=-9772.93359375, z=269.8456115722656, yaw=77.18777465820312
Point #2511: x=-2072.752197265625, y=-10118.97265625, z=268.27691650390625, yaw=72.28413391113281
Point #2512: x=-2063.763671875, y=-10103.357421875, z=268.1394348144531, yaw=-109.74110412597656
Point #2513: x=-2058.68505859375, y=-10115.8095703125, z=268.2649230957031, yaw=172.85842895507812
Point #2514: x=-2063.763916015625, y=-10103.357421875, z=268.1394348144531, yaw=-109.74102783203125
Point #2515: x=6982.58251953125, y=-1747.2066650390625, z=54.01939392089844, yaw=39.378761291503906
Point #2516: x=-2058.68505859375, y=-10115.8095703125, z=268.2649230957031, yaw=172.85842895507812
Point #2517: x=-2141.616943359375, y=-10433.248046875, z=274.4317626953125, yaw=78.10064697265625
Point #2518: x=-2134.6416015625, y=-10417.1201171875, z=274.20452880859375, yaw=-101.89935302734375
Point #2519: x=-2141.616943359375, y=-10433.248046875, z=274.4317626953125, yaw=78.10067749023438
Point #2520: x=-2128.527587890625, y=-10428.7509765625, z=274.2962646484375, yaw=177.25657653808594
Point #2521: x=6978.884765625, y=-253.05311584472656, z=42.97316360473633, yaw=119.62179565429688
Point #2522: x=-2201.37451171875, y=-10630.96875, z=278.0013122558594, yaw=67.59197998046875
Point #2523: x=-2191.516845703125, y=-10616.2431640625, z=277.75958251953125, yaw=-112.40799713134766
Point #2524: x=-2191.51708984375, y=-10616.2431640625, z=277.75958251953125, yaw=-112.40799713134766
Point #2525: x=6732.30615234375, y=-369.8307189941406, z=45.54200744628906, yaw=119.96957397460938
Point #2526: x=-2201.374755859375, y=-10630.966796875, z=278.0013122558594, yaw=67.59202575683594
Point #2527: x=4834.72216796875, y=1453.4154052734375, z=52.097469329833984, yaw=81.23877716064453
Point #2528: x=-2187.153076171875, y=-10628.89453125, z=278.00469970703125, yaw=169.45425415039062
Point #2529: x=-2281.475830078125, y=-10855.693359375, z=281.6237487792969, yaw=79.94270324707031
Point #2530: x=-2274.720458984375, y=-10839.359375, z=281.5455017089844, yaw=-102.04270935058594
Point #2531: x=5198.46484375, y=1329.1578369140625, z=44.53699493408203, yaw=73.37427520751953
Point #2532: x=-2269.7666015625, y=-10850.935546875, z=281.7501220703125, yaw=166.1316375732422
Point #2533: x=-2274.720947265625, y=-10839.361328125, z=281.5455017089844, yaw=-102.04263305664062
Point #2534: x=-2281.47607421875, y=-10855.693359375, z=281.6237487792969, yaw=79.94270324707031
Point #2535: x=-1788.1497802734375, y=-11329.3720703125, z=298.51422119140625, yaw=175.0091552734375
Point #2536: x=6984.6005859375, y=-242.042724609375, z=42.97671127319336, yaw=-151.56820678710938
Point #2537: x=-1804.8878173828125, y=-11324.3984375, z=298.3285827636719, yaw=-4.990835189819336
Point #2538: x=-1793.87353515625, y=-11317.8271484375, z=298.39678955078125, yaw=-101.4114761352539
Point #2539: x=-1804.88671875, y=-11324.3984375, z=298.3285827636719, yaw=-4.990835189819336
Point #2540: x=-1793.87353515625, y=-11317.8271484375, z=298.39678955078125, yaw=-101.41146087646484
Point #2541: x=581.2730102539062, y=-4370.6962890625, z=174.59934997558594, yaw=43.594364166259766
Point #2542: x=593.846435546875, y=-4374.18701171875, z=174.64739990234375, yaw=125.64342498779297
Point #2543: x=4094.83984375, y=803.9417114257812, z=60.061683654785156, yaw=12.780807495117188
Point #2544: x=586.1055297851562, y=-4358.07275390625, z=174.39671325683594, yaw=-51.74882888793945
Point #2545: x=593.8460083007812, y=-4374.18603515625, z=174.64739990234375, yaw=125.64354705810547
Point #2546: x=7289.09619140625, y=-2872.380859375, z=61.39873504638672, yaw=-81.62517547607422
Point #2547: x=586.1055297851562, y=-4358.07275390625, z=174.39671325683594, yaw=-51.74882888793945
Point #2548: x=3767.814208984375, y=737.0973510742188, z=65.32154083251953, yaw=-80.6722640991211
Point #2549: x=581.2730102539062, y=-4370.6962890625, z=174.59934997558594, yaw=43.594329833984375
Point #2550: x=6394.66162109375, y=-1390.443359375, z=50.36909866333008, yaw=-72.28608703613281
Point #2551: x=4847.01123046875, y=1458.2493896484375, z=52.00718307495117, yaw=161.34271240234375
Point #2552: x=6396.91650390625, y=-1408.0118408203125, z=50.69019317626953, yaw=109.70370483398438
Point #2553: x=6386.19384765625, y=260.2447814941406, z=41.56878662109375, yaw=-171.86424255371094
Point #2554: x=6396.91650390625, y=-1408.0118408203125, z=50.69019317626953, yaw=109.70370483398438
Point #2555: x=-3928.14306640625, y=3370.333984375, z=133.85951232910156, yaw=5.2167229652404785
Point #2556: x=6405.12158203125, y=-1397.8216552734375, z=50.63142395019531, yaw=-156.86044311523438
Point #2557: x=-3920.916259765625, y=3375.48779296875, z=133.94471740722656, yaw=-82.52275085449219
Point #2558: x=6378.201171875, y=248.6188201904297, z=41.550594329833984, yaw=118.86378479003906
Point #2559: x=6405.12158203125, y=-1397.821533203125, z=50.63142395019531, yaw=-156.86044311523438
Point #2560: x=6394.66162109375, y=-1390.442626953125, z=50.36909866333008, yaw=-72.2861328125
Point #2561: x=-1646.6234130859375, y=-57.08338165283203, z=176.47865295410156, yaw=167.613525390625
Point #2562: x=-1657.7354736328125, y=-50.90719985961914, z=176.34408569335938, yaw=-13.787016868591309
Point #2563: x=-1657.73486328125, y=-50.907371520996094, z=176.34408569335938, yaw=-13.786932945251465
Point #2564: x=-1648.903076171875, y=-48.507137298583984, z=176.10313415527344, yaw=-107.74151611328125
Point #2565: x=8110.3466796875, y=-2263.723876953125, z=51.67363739013672, yaw=118.31555938720703
Point #2566: x=-1646.62255859375, y=-57.083553314208984, z=176.47865295410156, yaw=167.61363220214844
Point #2567: x=8266.8876953125, y=-3397.3154296875, z=52.45831298828125, yaw=-89.25924682617188
Point #2568: x=8253.396484375, y=-3403.36767578125, z=52.427879333496094, yaw=-28.633630752563477
Point #2569: x=8253.3974609375, y=-3403.36767578125, z=52.427879333496094, yaw=-28.633617401123047
Point #2570: x=7380.05224609375, y=-959.1896362304688, z=45.71222686767578, yaw=119.47074127197266
Point #2571: x=7251.58056640625, y=-2276.034912109375, z=56.07185363769531, yaw=-64.48036193847656
Point #2572: x=7244.517578125, y=-2286.8369140625, z=55.32347106933594, yaw=18.840429306030273
Point #2573: x=7256.98095703125, y=-2295.470947265625, z=55.13829040527344, yaw=115.51959991455078
Point #2574: x=6313.0185546875, y=-956.4796752929688, z=47.19905090332031, yaw=83.67705535888672
Point #2575: x=3758.56591796875, y=1304.5672607421875, z=61.64328384399414, yaw=-175.679931640625
Point #2576: x=7264.44091796875, y=-2284.546875, z=55.62908935546875, yaw=-164.61155700683594
Point #2577: x=7244.5166015625, y=-2286.8369140625, z=55.32347106933594, yaw=18.840429306030273
Point #2578: x=4149.36083984375, y=1554.7491455078125, z=55.92296600341797, yaw=-177.58950805664062
Point #2579: x=7256.98095703125, y=-2295.47119140625, z=55.13829040527344, yaw=115.51959991455078
Point #2580: x=7251.58056640625, y=-2276.034912109375, z=56.07185363769531, yaw=-64.48040008544922
Point #2581: x=7264.44091796875, y=-2284.546875, z=55.62908935546875, yaw=-164.61155700683594
Point #2582: x=7251.58056640625, y=-2276.034912109375, z=56.07185363769531, yaw=-64.48040008544922
Point #2583: x=6729.06591796875, y=-2383.965087890625, z=58.09994888305664, yaw=146.8812255859375
Point #2584: x=-1828.9991455078125, y=-11875.7705078125, z=307.3723449707031, yaw=-3.805255174636841
Point #2585: x=-1825.1966552734375, y=-11883.7646484375, z=307.3838806152344, yaw=86.19223022460938
Point #2586: x=-1816.6876220703125, y=-11879.37109375, z=307.1318359375, yaw=-177.1739959716797
Point #2587: x=-1816.687255859375, y=-11879.37109375, z=307.1318359375, yaw=-177.1737518310547
Point #2588: x=-1825.1966552734375, y=-11883.7646484375, z=307.3838806152344, yaw=86.19223022460938
Point #2589: x=4482.046875, y=1565.249755859375, z=52.29840850830078, yaw=175.61448669433594
Point #2590: x=4471.27392578125, y=1558.6925048828125, z=52.28861999511719, yaw=89.0373306274414
Point #2591: x=4464.95751953125, y=1569.7685546875, z=52.58367156982422, yaw=-2.399928092956543
Point #2592: x=4482.046875, y=1565.25, z=52.29840850830078, yaw=175.61448669433594
Point #2593: x=-790.3777465820312, y=-4424.7607421875, z=179.32228088378906, yaw=-40.22447967529297
Point #2594: x=4464.95751953125, y=1569.7685546875, z=52.58367156982422, yaw=-2.399928092956543
Point #2595: x=4471.27392578125, y=1558.6925048828125, z=52.28861999511719, yaw=89.03729248046875
Point #2596: x=-7022.919921875, y=-4132.92822265625, z=212.42445373535156, yaw=33.18703079223633
Point #2597: x=-7019.49853515625, y=-4124.64013671875, z=212.3253631591797, yaw=-48.61978530883789
